Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD003190,CUST4584,Blinkit,49:29.5,32,Snacks,121,Excellent experience!,5,No,No
ORD003191,CUST1326,Blinkit,32:29.5,28,Beverages,928,Wrong item delivered.,1,No,Yes
ORD003193,CUST8831,Blinkit,52:29.5,31,Personal Care,634,Quick and reliable!,5,No,No
ORD003196,CUST4300,Swiggy Instamart,24:29.5,31,Snacks,360,"Horrible experience, never ordering again.",1,No,Yes
ORD003197,CUST3137,Swiggy Instamart,43:29.5,19,Snacks,173,Delivery person was rude.,2,No,Yes
ORD003199,CUST3907,Blinkit,22:29.5,18,Grocery,1310,"Fast delivery, great service!",5,No,No
ORD003201,CUST1975,Blinkit,18:29.5,23,Fruits & Vegetables,342,"Very late delivery, not happy.",2,No,Yes
ORD003203,CUST3420,Blinkit,28:29.5,21,Personal Care,1699,Delivery person was rude.,2,No,Yes
ORD003204,CUST3320,Swiggy Instamart,49:29.5,26,Snacks,240,"Very late delivery, not happy.",2,No,Yes
ORD003205,CUST2817,Swiggy Instamart,04:29.5,15,Grocery,1419,Very satisfied with the service.,5,No,No
ORD003206,CUST9622,Swiggy Instamart,43:29.5,27,Fruits & Vegetables,603,Good quality products.,4,No,No
ORD003207,CUST6978,JioMart,14:29.5,19,Grocery,858,"Easy to order, loved it!",5,No,No
ORD003209,CUST7120,JioMart,44:29.5,26,Beverages,885,Good quality products.,4,No,No
ORD003211,CUST2655,JioMart,08:29.5,41,Personal Care,1159,"Very late delivery, not happy.",2,Yes,Yes
ORD003214,CUST6285,Swiggy Instamart,05:29.5,31,Fruits & Vegetables,416,Wrong item delivered.,1,No,Yes
ORD003215,CUST3235,Swiggy Instamart,33:29.5,31,Personal Care,282,Excellent experience!,5,No,No
ORD003217,CUST8157,Swiggy Instamart,38:29.5,37,Beverages,250,"Fast delivery, great service!",5,No,No
ORD003218,CUST8982,Swiggy Instamart,43:29.5,23,Snacks,424,Excellent experience!,5,No,No
ORD003221,CUST6846,Swiggy Instamart,17:29.5,38,Personal Care,779,"Horrible experience, never ordering again.",1,No,Yes
ORD003223,CUST3872,Blinkit,10:29.5,21,Beverages,150,Items missing from order.,2,No,Yes
ORD003224,CUST7199,JioMart,16:29.5,46,Grocery,1094,Quick and reliable!,5,Yes,No
ORD003226,CUST5825,Blinkit,54:29.5,45,Fruits & Vegetables,459,"Horrible experience, never ordering again.",1,Yes,Yes
ORD003228,CUST3911,JioMart,01:29.5,31,Fruits & Vegetables,661,Wrong item delivered.,1,No,Yes
ORD003229,CUST1029,Swiggy Instamart,56:29.5,34,Fruits & Vegetables,71,Very satisfied with the service.,5,No,No
ORD003230,CUST7415,Swiggy Instamart,05:29.5,24,Beverages,166,"Very late delivery, not happy.",2,No,Yes
ORD003232,CUST3983,Blinkit,29:29.5,30,Grocery,1301,Excellent experience!,5,No,No
ORD003234,CUST4619,Swiggy Instamart,30:29.5,14,Personal Care,1674,"Very late delivery, not happy.",2,No,Yes
ORD003235,CUST2705,Blinkit,03:29.5,11,Snacks,447,Excellent experience!,5,No,No
ORD003237,CUST3304,JioMart,40:29.5,6,Dairy,122,Quick and reliable!,5,No,No
ORD003239,CUST2274,JioMart,39:29.5,37,Beverages,465,Wrong item delivered.,1,No,Yes
ORD003241,CUST6682,JioMart,57:29.5,16,Dairy,548,"Not fresh, disappointed.",2,No,Yes
ORD003242,CUST6234,Blinkit,31:29.5,33,Grocery,1307,"Easy to order, loved it!",5,No,No
ORD003243,CUST3750,Blinkit,06:29.5,5,Personal Care,1645,Good quality products.,4,No,No
ORD003244,CUST2453,Swiggy Instamart,22:29.5,29,Dairy,716,"Horrible experience, never ordering again.",1,No,Yes
ORD003245,CUST6500,Swiggy Instamart,18:29.5,25,Dairy,155,Quick and reliable!,5,No,No
ORD003246,CUST8317,JioMart,32:29.5,44,Grocery,849,"Fast delivery, great service!",5,Yes,No
ORD003247,CUST1186,JioMart,13:29.5,45,Personal Care,273,Excellent experience!,5,Yes,No
ORD003249,CUST4435,Swiggy Instamart,21:29.5,22,Fruits & Vegetables,557,Delivery person was rude.,2,No,Yes
ORD003251,CUST2110,Blinkit,26:29.5,38,Dairy,457,"Very late delivery, not happy.",2,No,Yes
ORD003252,CUST6742,JioMart,47:29.5,36,Grocery,1142,Good quality products.,4,No,No
ORD003253,CUST5205,JioMart,21:29.5,6,Fruits & Vegetables,383,Delivery person was rude.,2,No,Yes
ORD003254,CUST2770,JioMart,28:29.5,15,Grocery,774,"Easy to order, loved it!",5,No,No
ORD003255,CUST1020,JioMart,47:29.5,37,Personal Care,1420,Delivery person was rude.,2,No,Yes
ORD003256,CUST1788,Swiggy Instamart,25:29.5,17,Grocery,230,Wrong item delivered.,1,No,Yes
ORD003257,CUST7323,Blinkit,01:29.5,33,Grocery,1017,Items missing from order.,2,No,Yes
ORD003259,CUST7875,Swiggy Instamart,09:29.5,35,Personal Care,692,Items missing from order.,2,No,Yes
ORD003261,CUST7783,JioMart,23:29.5,25,Fruits & Vegetables,68,Good quality products.,4,No,No
ORD003262,CUST9078,Blinkit,42:29.5,16,Dairy,108,"Fast delivery, great service!",5,No,No
ORD003263,CUST7204,JioMart,03:29.5,47,Personal Care,735,"Fast delivery, great service!",5,Yes,No
ORD003264,CUST6754,Blinkit,45:29.5,10,Dairy,471,"Not fresh, disappointed.",2,No,Yes
ORD003265,CUST9946,Blinkit,38:29.5,31,Dairy,628,Good quality products.,4,No,No
ORD003267,CUST2661,Swiggy Instamart,38:29.5,43,Grocery,749,"Horrible experience, never ordering again.",1,Yes,Yes
ORD003268,CUST8855,Swiggy Instamart,09:29.5,30,Snacks,227,Items missing from order.,2,No,Yes
ORD003269,CUST4695,Blinkit,06:29.5,21,Beverages,292,Packaging could be better.,3,No,No
ORD003271,CUST8393,Blinkit,20:29.5,38,Beverages,825,"Not fresh, disappointed.",2,No,Yes
ORD003272,CUST2207,JioMart,58:29.5,40,Beverages,736,Delivery person was rude.,2,No,Yes
ORD003273,CUST1547,Blinkit,21:29.5,36,Beverages,244,"Very late delivery, not happy.",2,No,Yes
ORD003275,CUST1328,Swiggy Instamart,29:29.5,20,Personal Care,1337,Wrong item delivered.,1,No,Yes
ORD003277,CUST5278,Blinkit,12:29.5,34,Beverages,240,"Very late delivery, not happy.",2,No,Yes
ORD003278,CUST2715,Swiggy Instamart,04:29.5,40,Dairy,672,Quick and reliable!,5,No,No
ORD003280,CUST6600,JioMart,21:29.5,12,Dairy,238,Very satisfied with the service.,5,No,No
ORD003281,CUST3787,JioMart,23:29.5,27,Fruits & Vegetables,390,Wrong item delivered.,1,No,Yes
ORD003282,CUST7151,JioMart,27:29.5,32,Grocery,1382,Excellent experience!,5,No,No
ORD003283,CUST3636,JioMart,59:29.5,31,Snacks,443,Quick and reliable!,5,No,No
ORD003285,CUST9962,Swiggy Instamart,42:29.5,24,Grocery,1190,Delivery person was rude.,2,No,Yes
ORD003287,CUST6536,Swiggy Instamart,28:29.5,45,Dairy,285,"Horrible experience, never ordering again.",1,Yes,Yes
ORD003289,CUST1507,Swiggy Instamart,17:29.5,24,Fruits & Vegetables,51,Items missing from order.,2,No,Yes
ORD003291,CUST3703,JioMart,06:29.5,23,Snacks,213,"Not fresh, disappointed.",2,No,Yes
ORD003292,CUST8113,Swiggy Instamart,39:29.5,31,Grocery,253,Quick and reliable!,5,No,No
ORD003294,CUST1877,Swiggy Instamart,33:29.5,26,Beverages,599,Excellent experience!,5,No,No
ORD003295,CUST2659,JioMart,54:29.5,28,Grocery,973,Excellent experience!,5,No,No
ORD003296,CUST6424,Blinkit,01:29.5,46,Dairy,690,Good quality products.,4,Yes,No
ORD003297,CUST4367,Blinkit,37:29.5,18,Grocery,1396,"Easy to order, loved it!",5,No,No
ORD003298,CUST4112,Swiggy Instamart,04:29.5,13,Fruits & Vegetables,53,Packaging could be better.,3,No,No
ORD003299,CUST7705,Swiggy Instamart,54:29.5,5,Dairy,381,"Not fresh, disappointed.",2,No,Yes
ORD003301,CUST5346,JioMart,42:29.5,16,Beverages,563,Excellent experience!,5,No,No
ORD003302,CUST5612,Swiggy Instamart,31:29.5,26,Dairy,514,Wrong item delivered.,1,No,Yes
ORD003303,CUST5872,Blinkit,03:29.5,38,Personal Care,1477,Packaging could be better.,3,No,No
ORD003305,CUST2571,Swiggy Instamart,41:29.5,30,Dairy,204,Packaging could be better.,3,No,No
ORD003306,CUST1813,JioMart,12:29.5,19,Grocery,574,Excellent experience!,5,No,No
ORD003308,CUST9043,Swiggy Instamart,21:29.5,19,Snacks,407,Quick and reliable!,5,No,No
ORD003309,CUST3516,JioMart,54:29.5,29,Beverages,968,Items missing from order.,2,No,Yes
ORD003311,CUST6911,Blinkit,28:29.5,21,Personal Care,826,Packaging could be better.,3,No,No
ORD003312,CUST1062,JioMart,49:29.5,52,Personal Care,880,Quick and reliable!,5,Yes,No
ORD003313,CUST8005,Swiggy Instamart,18:29.5,40,Fruits & Vegetables,642,"Not fresh, disappointed.",2,No,Yes
ORD003314,CUST2435,JioMart,15:29.5,23,Beverages,382,Items missing from order.,2,No,Yes
ORD003316,CUST8869,JioMart,26:29.5,37,Snacks,340,"Easy to order, loved it!",5,No,No
ORD003318,CUST2589,Blinkit,47:29.5,42,Snacks,435,Delivery person was rude.,2,Yes,Yes
ORD003319,CUST1421,JioMart,02:29.5,14,Grocery,1423,Good quality products.,4,No,No
ORD003321,CUST3798,Swiggy Instamart,27:29.5,21,Dairy,616,"Very late delivery, not happy.",2,No,Yes
ORD003323,CUST2342,Blinkit,39:29.5,31,Fruits & Vegetables,275,Items missing from order.,2,No,Yes
ORD003325,CUST2892,Blinkit,41:29.5,34,Beverages,248,Wrong item delivered.,1,No,Yes
ORD003326,CUST6052,Swiggy Instamart,03:29.5,32,Dairy,140,"Horrible experience, never ordering again.",1,No,Yes
ORD003328,CUST8715,Blinkit,23:29.5,28,Dairy,162,Wrong item delivered.,1,No,Yes
ORD003329,CUST9013,Blinkit,35:29.5,28,Grocery,405,Delivery person was rude.,2,No,Yes
ORD003331,CUST2493,JioMart,13:29.5,51,Grocery,241,Quick and reliable!,5,Yes,No
ORD003333,CUST7349,JioMart,12:29.5,46,Grocery,1211,Wrong item delivered.,1,Yes,Yes
ORD003334,CUST4029,Blinkit,46:29.5,10,Personal Care,1546,"Easy to order, loved it!",5,No,No
ORD003336,CUST7249,Swiggy Instamart,15:29.5,27,Snacks,487,Items missing from order.,2,No,Yes
ORD003337,CUST7052,Swiggy Instamart,16:29.5,45,Fruits & Vegetables,240,Delivery person was rude.,2,Yes,Yes
ORD003338,CUST4056,Blinkit,55:29.5,8,Grocery,888,Good quality products.,4,No,No
ORD003340,CUST1731,Swiggy Instamart,31:29.5,35,Grocery,271,Delivery person was rude.,2,No,Yes
ORD003341,CUST5313,Blinkit,26:29.5,35,Personal Care,141,"Very late delivery, not happy.",2,No,Yes
ORD003345,CUST4706,Blinkit,19:29.5,23,Dairy,286,"Fast delivery, great service!",5,No,No
ORD003346,CUST5400,JioMart,10:29.5,38,Grocery,521,"Very late delivery, not happy.",2,No,Yes
ORD003347,CUST2009,JioMart,02:29.5,30,Personal Care,861,Good quality products.,4,No,No
ORD003348,CUST3476,JioMart,58:29.5,22,Beverages,389,Packaging could be better.,3,No,No
ORD003352,CUST9871,Swiggy Instamart,11:29.5,13,Snacks,252,Excellent experience!,5,No,No
ORD003353,CUST7782,JioMart,30:29.5,24,Fruits & Vegetables,147,Delivery person was rude.,2,No,Yes
ORD003356,CUST7342,Swiggy Instamart,34:29.5,26,Snacks,471,Items missing from order.,2,No,Yes
ORD003358,CUST7858,JioMart,32:29.5,14,Fruits & Vegetables,54,"Not fresh, disappointed.",2,No,Yes
ORD003359,CUST9773,Blinkit,36:29.5,17,Dairy,575,Quick and reliable!,5,No,No
ORD003360,CUST8779,Blinkit,45:29.5,24,Fruits & Vegetables,368,"Very late delivery, not happy.",2,No,Yes
ORD003361,CUST4860,Blinkit,21:29.5,33,Grocery,210,"Not fresh, disappointed.",2,No,Yes
ORD003362,CUST8803,JioMart,51:29.5,26,Grocery,689,"Very late delivery, not happy.",2,No,Yes
ORD003365,CUST7468,Blinkit,24:29.5,34,Dairy,325,"Horrible experience, never ordering again.",1,No,Yes
ORD003366,CUST1568,Blinkit,33:29.5,57,Dairy,562,Packaging could be better.,3,Yes,No
ORD003367,CUST9226,Blinkit,41:29.5,19,Beverages,687,Excellent experience!,5,No,No
ORD003368,CUST9467,Blinkit,43:29.5,35,Fruits & Vegetables,141,"Fast delivery, great service!",5,No,No
ORD003369,CUST3415,JioMart,56:29.5,45,Dairy,792,Wrong item delivered.,1,Yes,Yes
ORD003370,CUST2970,Blinkit,31:29.5,31,Beverages,182,Good quality products.,4,No,No
ORD003372,CUST3832,Blinkit,27:29.5,29,Grocery,940,Excellent experience!,5,No,No
ORD003373,CUST3738,Blinkit,05:29.5,47,Grocery,1337,Good quality products.,4,Yes,No
ORD003374,CUST4471,JioMart,07:29.5,37,Beverages,515,"Horrible experience, never ordering again.",1,No,Yes
ORD003375,CUST4157,JioMart,43:29.5,41,Beverages,362,Packaging could be better.,3,Yes,No
ORD003378,CUST7936,JioMart,37:29.5,29,Beverages,630,Excellent experience!,5,No,No
ORD003379,CUST2283,JioMart,27:29.5,37,Grocery,1033,Packaging could be better.,3,No,No
ORD003380,CUST8133,Blinkit,08:29.5,25,Grocery,289,Good quality products.,4,No,No
ORD003381,CUST4308,JioMart,03:29.5,41,Personal Care,786,"Fast delivery, great service!",5,Yes,No
ORD003382,CUST3422,Swiggy Instamart,40:29.5,35,Dairy,464,"Very late delivery, not happy.",2,No,Yes
ORD003383,CUST5225,Blinkit,52:29.5,25,Fruits & Vegetables,262,Delivery person was rude.,2,No,Yes
ORD003385,CUST2097,Blinkit,27:29.5,26,Fruits & Vegetables,256,"Very late delivery, not happy.",2,No,Yes
ORD003387,CUST7358,Swiggy Instamart,29:29.5,27,Grocery,1272,Quick and reliable!,5,No,No
ORD003388,CUST7510,Blinkit,49:29.5,27,Beverages,209,"Easy to order, loved it!",5,No,No
ORD003389,CUST6343,Blinkit,45:29.5,18,Snacks,467,"Very late delivery, not happy.",2,No,Yes
ORD003390,CUST5525,JioMart,21:29.5,34,Snacks,500,"Very late delivery, not happy.",2,No,Yes
ORD003391,CUST9514,JioMart,33:29.5,34,Personal Care,108,Packaging could be better.,3,No,No
ORD003392,CUST8506,JioMart,57:29.5,29,Snacks,375,Packaging could be better.,3,No,No
ORD003395,CUST7874,JioMart,58:29.5,15,Snacks,106,Items missing from order.,2,No,Yes
ORD003396,CUST2843,Swiggy Instamart,14:29.5,23,Beverages,134,"Horrible experience, never ordering again.",1,No,Yes
ORD003398,CUST3451,Swiggy Instamart,58:29.5,26,Fruits & Vegetables,226,Wrong item delivered.,1,No,Yes
ORD003399,CUST3428,JioMart,06:29.5,31,Snacks,368,Packaging could be better.,3,No,No
ORD003401,CUST2730,Blinkit,26:29.5,14,Snacks,428,"Not fresh, disappointed.",2,No,Yes
ORD003405,CUST6633,Swiggy Instamart,29:29.5,23,Dairy,398,Quick and reliable!,5,No,No
ORD003406,CUST7732,Swiggy Instamart,33:29.5,32,Grocery,808,Excellent experience!,5,No,No
ORD003407,CUST5327,Blinkit,46:29.5,46,Snacks,383,"Horrible experience, never ordering again.",1,Yes,Yes
ORD003409,CUST8955,Blinkit,37:29.5,33,Beverages,265,"Fast delivery, great service!",5,No,No
ORD003410,CUST8750,Blinkit,19:29.5,33,Beverages,557,Very satisfied with the service.,5,No,No
ORD003412,CUST3821,Swiggy Instamart,37:29.5,30,Fruits & Vegetables,653,Packaging could be better.,3,No,No
ORD003413,CUST5512,JioMart,41:29.5,64,Grocery,697,Very satisfied with the service.,5,Yes,No
ORD003414,CUST7602,JioMart,38:29.5,41,Beverages,714,"Very late delivery, not happy.",2,Yes,Yes
ORD003415,CUST3356,Swiggy Instamart,55:29.5,36,Snacks,443,Good quality products.,4,No,No
ORD003416,CUST7581,Blinkit,41:29.5,33,Personal Care,1138,Good quality products.,4,No,No
ORD003417,CUST1635,Blinkit,07:29.5,35,Snacks,237,"Fast delivery, great service!",5,No,No
ORD003419,CUST6431,Blinkit,19:29.5,31,Dairy,638,Very satisfied with the service.,5,No,No
ORD003420,CUST4892,Blinkit,43:29.5,14,Personal Care,233,Quick and reliable!,5,No,No
ORD003421,CUST1807,JioMart,06:29.5,35,Personal Care,1084,"Very late delivery, not happy.",2,No,Yes
ORD003422,CUST8785,Swiggy Instamart,26:29.5,35,Dairy,142,Very satisfied with the service.,5,No,No
ORD003425,CUST1331,Blinkit,42:29.5,37,Dairy,637,"Fast delivery, great service!",5,No,No
ORD003426,CUST6535,Blinkit,21:29.5,34,Dairy,478,Delivery person was rude.,2,No,Yes
ORD003427,CUST5965,Blinkit,52:29.5,30,Dairy,326,Excellent experience!,5,No,No
ORD003428,CUST6094,Swiggy Instamart,49:29.5,33,Dairy,472,Packaging could be better.,3,No,No
ORD003430,CUST9054,Swiggy Instamart,35:29.5,44,Snacks,93,"Not fresh, disappointed.",2,Yes,Yes
ORD003431,CUST2609,Blinkit,58:29.5,20,Beverages,956,Packaging could be better.,3,No,No
ORD003432,CUST4734,Swiggy Instamart,48:29.5,26,Personal Care,177,Excellent experience!,5,No,No
ORD003433,CUST3201,JioMart,03:29.5,39,Grocery,1323,Delivery person was rude.,2,No,Yes
ORD003436,CUST6257,JioMart,36:29.5,30,Snacks,424,Delivery person was rude.,2,No,Yes
ORD003437,CUST5414,Blinkit,02:29.5,37,Beverages,237,"Fast delivery, great service!",5,No,No
ORD003438,CUST7828,Blinkit,49:29.5,49,Grocery,234,Delivery person was rude.,2,Yes,Yes
ORD003439,CUST2462,Blinkit,52:29.5,53,Fruits & Vegetables,136,"Not fresh, disappointed.",2,Yes,Yes
ORD003440,CUST4079,Swiggy Instamart,37:29.5,11,Beverages,224,Very satisfied with the service.,5,No,No
ORD003443,CUST7671,Swiggy Instamart,44:29.5,41,Fruits & Vegetables,205,"Very late delivery, not happy.",2,Yes,Yes
ORD003444,CUST8937,Swiggy Instamart,33:29.5,16,Snacks,280,"Easy to order, loved it!",5,No,No
ORD003445,CUST9462,Blinkit,25:29.5,23,Snacks,59,Very satisfied with the service.,5,No,No
ORD003450,CUST2075,Blinkit,54:29.5,12,Dairy,593,Excellent experience!,5,No,No
ORD003451,CUST6097,Blinkit,25:29.5,23,Personal Care,594,Items missing from order.,2,No,Yes
ORD003452,CUST9303,JioMart,19:29.5,36,Grocery,456,Very satisfied with the service.,5,No,No
ORD003453,CUST7609,JioMart,29:29.5,44,Fruits & Vegetables,179,Wrong item delivered.,1,Yes,Yes
ORD003458,CUST4158,Blinkit,00:29.5,31,Fruits & Vegetables,595,"Very late delivery, not happy.",2,No,Yes
ORD003459,CUST4288,JioMart,23:29.5,26,Personal Care,1841,Delivery person was rude.,2,No,Yes
ORD003461,CUST5087,JioMart,00:29.5,9,Personal Care,1796,"Fast delivery, great service!",5,No,No
ORD003462,CUST1541,JioMart,34:29.5,25,Beverages,431,Packaging could be better.,3,No,No
ORD003465,CUST6904,Swiggy Instamart,29:29.5,46,Snacks,59,"Horrible experience, never ordering again.",1,Yes,Yes
ORD003467,CUST5488,Blinkit,26:29.5,31,Beverages,890,Wrong item delivered.,1,No,Yes
ORD003469,CUST8605,Blinkit,55:29.5,27,Grocery,933,"Fast delivery, great service!",5,No,No
ORD003470,CUST9275,Blinkit,37:29.5,17,Beverages,647,Very satisfied with the service.,5,No,No
ORD003471,CUST7503,Blinkit,05:29.5,5,Snacks,265,"Very late delivery, not happy.",2,No,Yes
ORD003472,CUST3029,Blinkit,20:29.5,26,Dairy,775,"Fast delivery, great service!",5,No,No
ORD003473,CUST1500,Blinkit,32:29.5,24,Dairy,275,Good quality products.,4,No,No
ORD003477,CUST8308,Swiggy Instamart,11:29.5,16,Fruits & Vegetables,162,Quick and reliable!,5,No,No
ORD003478,CUST3909,Blinkit,00:29.5,20,Beverages,818,Items missing from order.,2,No,Yes
ORD003480,CUST6730,JioMart,54:29.5,37,Snacks,500,Items missing from order.,2,No,Yes
ORD003481,CUST6640,Swiggy Instamart,33:29.5,26,Grocery,1262,Very satisfied with the service.,5,No,No
ORD003482,CUST3679,JioMart,09:29.5,35,Personal Care,899,"Fast delivery, great service!",5,No,No
ORD003483,CUST5237,Swiggy Instamart,58:29.5,15,Grocery,769,Packaging could be better.,3,No,No
ORD003486,CUST1449,JioMart,07:29.5,45,Beverages,421,Delivery person was rude.,2,Yes,Yes
ORD003489,CUST3669,Swiggy Instamart,33:29.5,20,Fruits & Vegetables,637,"Horrible experience, never ordering again.",1,No,Yes
ORD003490,CUST4511,Swiggy Instamart,21:29.5,6,Personal Care,272,"Very late delivery, not happy.",2,No,Yes
ORD003492,CUST4688,Swiggy Instamart,40:29.5,51,Grocery,927,"Horrible experience, never ordering again.",1,Yes,Yes
ORD003493,CUST4387,Blinkit,00:29.5,11,Fruits & Vegetables,435,Packaging could be better.,3,No,No
ORD003494,CUST5408,JioMart,16:29.5,20,Dairy,499,"Easy to order, loved it!",5,No,No
ORD003495,CUST7709,Swiggy Instamart,11:29.5,31,Snacks,302,Quick and reliable!,5,No,No
ORD003498,CUST1145,JioMart,48:29.5,34,Beverages,783,Quick and reliable!,5,No,No
ORD003499,CUST8767,Blinkit,13:29.5,22,Snacks,318,Packaging could be better.,3,No,No
ORD003503,CUST4666,JioMart,43:29.5,17,Grocery,438,Good quality products.,4,No,No
ORD003505,CUST6004,JioMart,28:29.5,44,Grocery,1220,Wrong item delivered.,1,Yes,Yes
ORD003506,CUST5511,Swiggy Instamart,02:29.5,22,Personal Care,688,Good quality products.,4,No,No
ORD003507,CUST7943,JioMart,33:29.5,37,Beverages,736,Very satisfied with the service.,5,No,No
ORD003508,CUST7168,Blinkit,40:29.5,14,Beverages,639,"Not fresh, disappointed.",2,No,Yes
ORD003509,CUST6713,Blinkit,00:29.5,28,Fruits & Vegetables,604,"Not fresh, disappointed.",2,No,Yes
ORD003512,CUST4575,JioMart,14:29.5,31,Dairy,396,"Horrible experience, never ordering again.",1,No,Yes
ORD003513,CUST8646,JioMart,52:29.5,41,Snacks,91,Delivery person was rude.,2,Yes,Yes
ORD003514,CUST5950,Blinkit,18:29.5,22,Grocery,1086,Delivery person was rude.,2,No,Yes
ORD003515,CUST9530,Swiggy Instamart,24:29.5,30,Snacks,248,"Fast delivery, great service!",5,No,No
ORD003516,CUST7506,Swiggy Instamart,23:29.5,30,Grocery,736,Good quality products.,4,No,No
ORD003517,CUST2676,Swiggy Instamart,34:29.5,34,Fruits & Vegetables,499,Very satisfied with the service.,5,No,No
ORD003518,CUST1120,JioMart,23:29.5,36,Dairy,546,Very satisfied with the service.,5,No,No
ORD003519,CUST9380,Swiggy Instamart,48:29.5,17,Dairy,586,Packaging could be better.,3,No,No
ORD003520,CUST7131,Blinkit,35:29.5,36,Personal Care,232,Delivery person was rude.,2,No,Yes
ORD003521,CUST5631,Blinkit,03:29.5,17,Beverages,795,Quick and reliable!,5,No,No
ORD003524,CUST8892,Swiggy Instamart,54:29.5,24,Beverages,122,Quick and reliable!,5,No,No
ORD003525,CUST2045,JioMart,59:29.5,20,Snacks,234,Delivery person was rude.,2,No,Yes
